[I 241007 13:00:52 webSocket:110] WebSocket connection opened
[W 241007 13:00:53 smartWebSocketV2:319] Attempting to resubscribe/reconnect (Attempt 1)...
[E 241007 13:00:53 webSocket:114] Connection closed
[W 241007 13:00:53 smartWebSocketV2:343] Connection closed due to max retry attempts reached.
[E 241007 13:00:53 webSocket:114] Connection closed
[W 241007 13:00:53 smartWebSocketV2:343] Connection closed due to max retry attempts reached.
[I 241007 13:01:03 webSocket:110] WebSocket connection opened
[E 241007 13:01:03 webSocket:114] Connection closed
[W 241007 13:01:03 smartWebSocketV2:343] Connection closed due to max retry attempts reached.
[E 241007 13:01:03 webSocket:114] Connection closed
[W 241007 13:01:03 smartWebSocketV2:343] Connection closed due to max retry attempts reached.
[I 241007 13:01:27 webSocket:110] WebSocket connection opened
[W 241007 13:01:27 smartWebSocketV2:319] Attempting to resubscribe/reconnect (Attempt 1)...
[E 241007 13:01:28 webSocket:114] Connection closed
[W 241007 13:01:28 smartWebSocketV2:343] Connection closed due to max retry attempts reached.
[E 241007 13:01:28 webSocket:114] Connection closed
[W 241007 13:01:28 smartWebSocketV2:343] Connection closed due to max retry attempts reached.
[I 241007 13:04:44 webSocket:109] WebSocket connection opened
[I 241007 13:05:46 webSocket:109] WebSocket connection opened
[I 241007 13:09:09 webSocket:110] WebSocket connection opened
[I 241007 13:09:15 webSocket:66] Ticks: {'subscription_mode': 2, 'exchange_type': 1, 'token': '26000', 'sequence_number': 12948367, 'exchange_timestamp': 1728286740000, 'last_traded_price': 2479060, 'subscription_mode_val': 'QUOTE', 'last_traded_quantity': 0, 'average_traded_price': 0, 'volume_trade_for_the_day': 0, 'total_buy_quantity': 0.0, 'total_sell_quantity': 0.0, 'open_price_of_the_day': 0, 'high_price_of_the_day': 0, 'low_price_of_the_day': 0, 'closed_price': 2501460}
[I 241007 13:09:15 webSocket:66] Ticks: {'subscription_mode': 2, 'exchange_type': 1, 'token': '26000', 'sequence_number': 12948799, 'exchange_timestamp': 1728286741000, 'last_traded_price': 2478910, 'subscription_mode_val': 'QUOTE', 'last_traded_quantity': 0, 'average_traded_price': 0, 'volume_trade_for_the_day': 0, 'total_buy_quantity': 0.0, 'total_sell_quantity': 0.0, 'open_price_of_the_day': 0, 'high_price_of_the_day': 0, 'low_price_of_the_day': 0, 'closed_price': 2501460}
[I 241007 13:09:15 webSocket:66] Ticks: {'subscription_mode': 2, 'exchange_type': 1, 'token': '26000', 'sequence_number': 12948799, 'exchange_timestamp': 1728286741000, 'last_traded_price': 2478910, 'subscription_mode_val': 'QUOTE', 'last_traded_quantity': 0, 'average_traded_price': 0, 'volume_trade_for_the_day': 0, 'total_buy_quantity': 0.0, 'total_sell_quantity': 0.0, 'open_price_of_the_day': 0, 'high_price_of_the_day': 0, 'low_price_of_the_day': 0, 'closed_price': 2501460}
[I 241007 13:09:16 webSocket:66] Ticks: {'subscription_mode': 2, 'exchange_type': 1, 'token': '26000', 'sequence_number': 12949125, 'exchange_timestamp': 1728286741000, 'last_traded_price': 2479055, 'subscription_mode_val': 'QUOTE', 'last_traded_quantity': 0, 'average_traded_price': 0, 'volume_trade_for_the_day': 0, 'total_buy_quantity': 0.0, 'total_sell_quantity': 0.0, 'open_price_of_the_day': 0, 'high_price_of_the_day': 0, 'low_price_of_the_day': 0, 'closed_price': 2501460}
[I 241007 13:09:16 webSocket:66] Ticks: {'subscription_mode': 2, 'exchange_type': 1, 'token': '26000', 'sequence_number': 12949125, 'exchange_timestamp': 1728286741000, 'last_traded_price': 2479055, 'subscription_mode_val': 'QUOTE', 'last_traded_quantity': 0, 'average_traded_price': 0, 'volume_trade_for_the_day': 0, 'total_buy_quantity': 0.0, 'total_sell_quantity': 0.0, 'open_price_of_the_day': 0, 'high_price_of_the_day': 0, 'low_price_of_the_day': 0, 'closed_price': 2501460}
[I 241007 13:09:16 webSocket:66] Ticks: {'subscription_mode': 2, 'exchange_type': 1, 'token': '26000', 'sequence_number': 12949570, 'exchange_timestamp': 1728286742000, 'last_traded_price': 2479005, 'subscription_mode_val': 'QUOTE', 'last_traded_quantity': 0, 'average_traded_price': 0, 'volume_trade_for_the_day': 0, 'total_buy_quantity': 0.0, 'total_sell_quantity': 0.0, 'open_price_of_the_day': 0, 'high_price_of_the_day': 0, 'low_price_of_the_day': 0, 'closed_price': 2501460}
[I 241007 13:09:16 webSocket:66] Ticks: {'subscription_mode': 2, 'exchange_type': 1, 'token': '26000', 'sequence_number': 12949570, 'exchange_timestamp': 1728286742000, 'last_traded_price': 2479005, 'subscription_mode_val': 'QUOTE', 'last_traded_quantity': 0, 'average_traded_price': 0, 'volume_trade_for_the_day': 0, 'total_buy_quantity': 0.0, 'total_sell_quantity': 0.0, 'open_price_of_the_day': 0, 'high_price_of_the_day': 0, 'low_price_of_the_day': 0, 'closed_price': 2501460}
[I 241007 13:09:16 webSocket:66] Ticks: {'subscription_mode': 2, 'exchange_type': 1, 'token': '26000', 'sequence_number': 12949887, 'exchange_timestamp': 1728286742000, 'last_traded_price': 2479010, 'subscription_mode_val': 'QUOTE', 'last_traded_quantity': 0, 'average_traded_price': 0, 'volume_trade_for_the_day': 0, 'total_buy_quantity': 0.0, 'total_sell_quantity': 0.0, 'open_price_of_the_day': 0, 'high_price_of_the_day': 0, 'low_price_of_the_day': 0, 'closed_price': 2501460}
[I 241007 13:09:16 webSocket:66] Ticks: {'subscription_mode': 2, 'exchange_type': 1, 'token': '26000', 'sequence_number': 12949887, 'exchange_timestamp': 1728286742000, 'last_traded_price': 2479010, 'subscription_mode_val': 'QUOTE', 'last_traded_quantity': 0, 'average_traded_price': 0, 'volume_trade_for_the_day': 0, 'total_buy_quantity': 0.0, 'total_sell_quantity': 0.0, 'open_price_of_the_day': 0, 'high_price_of_the_day': 0, 'low_price_of_the_day': 0, 'closed_price': 2501460}
[I 241007 13:09:17 webSocket:66] Ticks: {'subscription_mode': 2, 'exchange_type': 1, 'token': '26000', 'sequence_number': 12950327, 'exchange_timestamp': 1728286743000, 'last_traded_price': 2478915, 'subscription_mode_val': 'QUOTE', 'last_traded_quantity': 0, 'average_traded_price': 0, 'volume_trade_for_the_day': 0, 'total_buy_quantity': 0.0, 'total_sell_quantity': 0.0, 'open_price_of_the_day': 0, 'high_price_of_the_day': 0, 'low_price_of_the_day': 0, 'closed_price': 2501460}
